Running feature generation
[2341/5000] genetic | ok | ETA 369.9min
[2342/5000] genetic | ok | ETA 369.8min
[2343/5000] genetic | ok | ETA 369.6min
[2344/5000] genetic | ok | ETA 369.3min
[2345/5000] genetic | ok | ETA 369.8min
[2346/5000] genetic | ok | ETA 369.5min
[2347/5000] genetic | ok | ETA 369.2min
[2348/5000] genetic | ok | ETA 368.9min
[2349/5000] genetic | ok | ETA 368.7min
[2350/5000] genetic | ok | ETA 368.4min
[2351/5000] genetic | ok | ETA 368.1min
[2352/5000] genetic | ok | ETA 367.9min
[2353/5000] genetic | ok | ETA 367.6min
[2354/5000] genetic | ok | ETA 367.4min
[2355/5000] genetic | ok | ETA 367.2min
[2356/5000] genetic | ok | ETA 367.0min
[2357/5000] genetic | ok | ETA 366.7min
[2358/5000] genetic | ok | ETA 366.4min
[2359/5000] genetic | ok | ETA 366.2min
[2360/5000] genetic | ok | ETA 366.0min
[2361/5000] genetic | ok | ETA 365.7min
[2362/5000] genetic | ok | ETA 365.5min
[2363/5000] genetic | ok | ETA 365.2min
[2364/5000] genetic | ok | ETA 364.9min
[2365/5000] genetic | ok | ETA 364.7min
[2366/5000] genetic | ok | ETA 364.4min
[2367/5000] genetic | ok | ETA 364.2min
[2368/5000] genetic | ok | ETA 364.0min
[2369/5000] genetic | ok | ETA 363.7min
[2370/5000] genetic | ok | ETA 363.4min
[2371/5000] genetic | ok | ETA 363.2min
[2372/5000] genetic | ok | ETA 363.6min
[2373/5000] genetic | ok | ETA 363.3min
[2374/5000] genetic | ok | ETA 363.0min
[2375/5000] genetic | ok | ETA 362.9min
[2376/5000] genetic | ok | ETA 362.7min
[2377/5000] genetic | ok | ETA 362.4min
[2378/5000] genetic | ok | ETA 362.4min
[2379/5000] genetic | ok | ETA 362.3min
[2380/5000] genetic | ok | ETA 362.1min
[2381/5000] genetic | ok | ETA 361.8min
[2382/5000] genetic | ok | ETA 361.5min
[2383/5000] genetic | ok | ETA 361.2min
[2384/5000] genetic | ok | ETA 361.0min
[2385/5000] genetic | ok | ETA 360.7min
[2386/5000] genetic | ok | ETA 360.4min
[2387/5000] genetic | ok | ETA 360.1min
[2388/5000] genetic | ok | ETA 359.8min
[2389/5000] genetic | ok | ETA 359.6min
[2390/5000] genetic | ok | ETA 359.3min
[2391/5000] genetic | ok | ETA 359.0min
[2392/5000] genetic | ok | ETA 358.8min
[2393/5000] genetic | ok | ETA 358.6min
[2394/5000] genetic | ok | ETA 358.4min
[2395/5000] genetic | ok | ETA 358.1min
[2396/5000] genetic | ok | ETA 357.8min
[2397/5000] genetic | ok | ETA 357.5min
[2398/5000] genetic | ok | ETA 357.3min
[2399/5000] genetic | ok | ETA 357.0min
[2400/5000] genetic | unsolvable | ETA 356.7min
[2401/5000] genetic | ok | ETA 356.6min
[2402/5000] genetic | ok | ETA 356.3min
[2403/5000] genetic | ok | ETA 356.0min
[2404/5000] genetic | ok | ETA 355.9min
[2405/5000] genetic | ok | ETA 355.6min
[2406/5000] genetic | ok | ETA 355.3min
[2407/5000] genetic | ok | ETA 355.1min
[2408/5000] genetic | ok | ETA 354.8min
[2409/5000] genetic | ok | ETA 354.6min
[2410/5000] genetic | ok | ETA 354.3min
[2411/5000] genetic | ok | ETA 354.1min
[2412/5000] genetic | ok | ETA 353.9min
[2413/5000] genetic | ok | ETA 353.7min
[2414/5000] genetic | ok | ETA 353.4min
[2415/5000] genetic | ok | ETA 353.8min
[2416/5000] genetic | ok | ETA 353.5min
[2417/5000] genetic | ok | ETA 353.2min
[2418/5000] genetic | ok | ETA 352.9min
[2419/5000] genetic | ok | ETA 353.1min
[2420/5000] genetic | ok | ETA 352.8min
[2421/5000] genetic | ok | ETA 352.5min
[2422/5000] genetic | ok | ETA 352.3min
[2423/5000] genetic | ok | ETA 352.1min
[2424/5000] genetic | ok | ETA 351.9min
[2425/5000] genetic | ok | ETA 351.7min
[2426/5000] genetic | ok | ETA 351.4min
[2427/5000] genetic | ok | ETA 351.2min
[2428/5000] genetic | ok | ETA 350.9min
[2429/5000] genetic | ok | ETA 350.7min
[2430/5000] genetic | ok | ETA 350.4min
[2431/5000] genetic | ok | ETA 350.3min
[2432/5000] genetic | ok | ETA 350.2min
[2433/5000] genetic | ok | ETA 349.9min
[2434/5000] genetic | ok | ETA 349.6min
[2435/5000] genetic | ok | ETA 349.4min
[2436/5000] genetic | ok | ETA 349.2min
[2437/5000] genetic | ok | ETA 349.0min
[2438/5000] genetic | ok | ETA 349.0min
[2439/5000] genetic | ok | ETA 348.7min
[2440/5000] genetic | ok | ETA 348.5min
[2441/5000] genetic | ok | ETA 348.3min
[2442/5000] genetic | ok | ETA 348.1min
[2443/5000] genetic | ok | ETA 347.8min
[2444/5000] genetic | unsolvable | ETA 347.5min
[2445/5000] genetic | ok | ETA 347.3min
[2446/5000] genetic | ok | ETA 347.4min
[2447/5000] genetic | ok | ETA 347.2min
[2448/5000] genetic | ok | ETA 346.9min
[2449/5000] genetic | ok | ETA 346.7min
[2450/5000] genetic | ok | ETA 346.5min
[2451/5000] genetic | ok | ETA 346.3min
[2452/5000] genetic | ok | ETA 346.0min
[2453/5000] genetic | ok | ETA 345.7min
[2454/5000] genetic | unsolvable | ETA 345.5min
[2455/5000] genetic | ok | ETA 345.3min
[2456/5000] genetic | ok | ETA 345.0min
[2457/5000] genetic | ok | ETA 344.8min
[2458/5000] genetic | ok | ETA 344.5min
[2459/5000] genetic | ok | ETA 344.2min
[2460/5000] genetic | ok | ETA 344.0min
[2461/5000] genetic | ok | ETA 343.8min
[2462/5000] genetic | ok | ETA 343.7min
[2463/5000] genetic | ok | ETA 343.4min
[2464/5000] genetic | ok | ETA 343.1min
[2465/5000] genetic | ok | ETA 342.8min
[2466/5000] genetic | ok | ETA 342.8min
[2467/5000] genetic | ok | ETA 342.6min
[2468/5000] genetic | ok | ETA 342.4min
[2469/5000] genetic | ok | ETA 342.1min
[2470/5000] genetic | ok | ETA 341.9min
[2471/5000] genetic | ok | ETA 341.7min
[2472/5000] genetic | ok | ETA 341.5min
[2473/5000] genetic | ok | ETA 341.5min
[2474/5000] genetic | ok | ETA 341.2min
[2475/5000] genetic | ok | ETA 341.0min
[2476/5000] genetic | ok | ETA 340.7min
[2477/5000] genetic | ok | ETA 340.4min
[2478/5000] genetic | ok | ETA 340.2min
[2479/5000] genetic | ok | ETA 340.1min
[2480/5000] genetic | ok | ETA 339.8min
[2481/5000] genetic | ok | ETA 339.6min
[2482/5000] genetic | ok | ETA 339.3min
[2483/5000] genetic | ok | ETA 339.1min
[2484/5000] genetic | ok | ETA 338.8min
[2485/5000] genetic | ok | ETA 338.6min
[2486/5000] genetic | ok | ETA 338.9min
[2487/5000] genetic | ok | ETA 338.6min
[2488/5000] genetic | ok | ETA 338.4min
[2489/5000] genetic | ok | ETA 338.2min
[2490/5000] genetic | ok | ETA 338.0min
[2491/5000] genetic | ok | ETA 337.7min
[2492/5000] genetic | ok | ETA 337.5min
[2493/5000] genetic | ok | ETA 337.2min
[2494/5000] genetic | ok | ETA 336.9min
[2495/5000] genetic | ok | ETA 336.7min
[2496/5000] genetic | ok | ETA 336.4min
[2497/5000] genetic | ok | ETA 336.2min
[2498/5000] genetic | ok | ETA 335.9min
[2499/5000] genetic | ok | ETA 336.2min
[2500/5000] genetic | ok | ETA 335.9min
[2501/5000] genetic | ok | ETA 335.7min
[2502/5000] genetic | ok | ETA 335.4min
[2503/5000] genetic | ok | ETA 335.2min
[2504/5000] genetic | ok | ETA 335.1min
[2505/5000] genetic | ok | ETA 334.8min
[2506/5000] genetic | ok | ETA 334.6min
[2507/5000] genetic | ok | ETA 334.3min
[2508/5000] genetic | ok | ETA 334.0min
[2509/5000] genetic | ok | ETA 333.8min
[2510/5000] genetic | ok | ETA 333.6min
[2511/5000] genetic | ok | ETA 333.4min
[2512/5000] genetic | ok | ETA 333.1min
[2513/5000] genetic | ok | ETA 333.0min
[2514/5000] genetic | ok | ETA 332.8min
[2515/5000] genetic | ok | ETA 332.6min
[2516/5000] genetic | ok | ETA 332.3min
[2517/5000] genetic | ok | ETA 332.4min
[2518/5000] genetic | ok | ETA 332.1min
[2519/5000] genetic | ok | ETA 331.9min
[2520/5000] genetic | ok | ETA 331.6min
[2521/5000] genetic | ok | ETA 331.3min
[2522/5000] genetic | ok | ETA 331.2min
[2523/5000] genetic | ok | ETA 331.0min
[2524/5000] genetic | ok | ETA 330.7min
[2525/5000] genetic | ok | ETA 330.5min
[2526/5000] genetic | unsolvable | ETA 330.3min
[2527/5000] genetic | ok | ETA 330.1min
[2528/5000] genetic | ok | ETA 329.9min
[2529/5000] genetic | ok | ETA 329.7min
[2530/5000] genetic | ok | ETA 329.4min
[2531/5000] genetic | ok | ETA 329.4min
[2532/5000] genetic | ok | ETA 329.1min
[2533/5000] genetic | ok | ETA 328.9min
[2534/5000] genetic | ok | ETA 328.6min
[2535/5000] genetic | ok | ETA 328.4min
[2536/5000] genetic | ok | ETA 328.2min
[2537/5000] genetic | ok | ETA 328.0min
[2538/5000] genetic | ok | ETA 327.7min
[2539/5000] genetic | ok | ETA 327.5min
[2540/5000] genetic | ok | ETA 327.3min
[2541/5000] genetic | ok | ETA 327.1min
[2542/5000] genetic | ok | ETA 326.9min
[2543/5000] genetic | ok | ETA 326.7min
[2544/5000] genetic | ok | ETA 326.4min
[2545/5000] genetic | ok | ETA 326.5min
[2546/5000] genetic | ok | ETA 326.3min
[2547/5000] genetic | ok | ETA 326.2min
[2548/5000] genetic | ok | ETA 325.9min
[2549/5000] genetic | ok | ETA 325.7min
[2550/5000] genetic | ok | ETA 325.4min
[2551/5000] genetic | ok | ETA 325.3min
[2552/5000] genetic | ok | ETA 325.2min
[2553/5000] genetic | ok | ETA 325.0min
[2554/5000] genetic | ok | ETA 324.7min
[2555/5000] genetic | ok | ETA 325.0min
[2556/5000] genetic | ok | ETA 324.8min
[2557/5000] genetic | ok | ETA 324.6min
[2558/5000] genetic | ok | ETA 324.3min
[2559/5000] genetic | ok | ETA 324.1min
[2560/5000] genetic | ok | ETA 323.8min
[2561/5000] genetic | ok | ETA 323.6min
[2562/5000] genetic | ok | ETA 323.9min
[2563/5000] genetic | ok | ETA 323.6min
[2564/5000] genetic | ok | ETA 323.4min
[2565/5000] genetic | ok | ETA 323.1min
[2566/5000] genetic | ok | ETA 322.9min
[2567/5000] genetic | ok | ETA 322.7min
[2568/5000] genetic | ok | ETA 322.5min
[2569/5000] genetic | ok | ETA 322.2min
[2570/5000] genetic | ok | ETA 322.0min
[2571/5000] genetic | ok | ETA 321.8min
[2572/5000] genetic | ok | ETA 321.6min
[2573/5000] genetic | ok | ETA 321.4min
[2574/5000] genetic | ok | ETA 321.2min
[2575/5000] genetic | ok | ETA 321.0min
[2576/5000] genetic | ok | ETA 320.7min
[2577/5000] genetic | ok | ETA 320.5min
[2578/5000] genetic | ok | ETA 320.7min
[2579/5000] genetic | ok | ETA 320.5min
[2580/5000] genetic | ok | ETA 320.3min
[2581/5000] genetic | ok | ETA 320.0min
[2582/5000] genetic | ok | ETA 319.8min
[2583/5000] genetic | ok | ETA 319.5min
[2584/5000] genetic | ok | ETA 319.3min
[2585/5000] genetic | ok | ETA 319.1min
[2586/5000] genetic | ok | ETA 318.9min
[2587/5000] genetic | ok | ETA 318.6min
[2588/5000] genetic | ok | ETA 318.4min
[2589/5000] genetic | ok | ETA 318.2min
[2590/5000] genetic | ok | ETA 318.0min
[2591/5000] genetic | ok | ETA 317.7min
[2592/5000] genetic | ok | ETA 317.5min
[2593/5000] genetic | ok | ETA 317.2min
[2594/5000] genetic | ok | ETA 317.0min
[2595/5000] genetic | ok | ETA 316.8min
[2596/5000] genetic | ok | ETA 316.6min
[2597/5000] genetic | ok | ETA 316.3min
[2598/5000] genetic | ok | ETA 316.1min
[2599/5000] genetic | ok | ETA 315.9min
[2600/5000] genetic | ok | ETA 315.6min
[2601/5000] genetic | ok | ETA 315.8min
[2602/5000] genetic | ok | ETA 315.6min
[2603/5000] genetic | ok | ETA 315.3min
[2604/5000] genetic | ok | ETA 315.1min
[2605/5000] genetic | ok | ETA 314.8min
[2606/5000] genetic | ok | ETA 314.6min
[2607/5000] genetic | ok | ETA 314.3min
[2608/5000] genetic | ok | ETA 314.1min
[2609/5000] genetic | ok | ETA 313.9min
[2610/5000] genetic | ok | ETA 313.7min
[2611/5000] genetic | ok | ETA 313.5min
[2612/5000] genetic | ok | ETA 313.2min
[2613/5000] genetic | ok | ETA 313.0min
[2614/5000] genetic | ok | ETA 312.7min
[2615/5000] genetic | ok | ETA 312.5min
[2616/5000] genetic | ok | ETA 312.2min
[2617/5000] genetic | ok | ETA 312.0min
[2618/5000] genetic | ok | ETA 311.8min
[2619/5000] genetic | ok | ETA 311.5min
[2620/5000] genetic | ok | ETA 311.3min
[2621/5000] genetic | ok | ETA 311.0min
[2622/5000] genetic | ok | ETA 310.8min
[2623/5000] genetic | ok | ETA 310.7min
[2624/5000] genetic | ok | ETA 310.4min
[2625/5000] genetic | ok | ETA 310.2min
[2626/5000] genetic | ok | ETA 309.9min
[2627/5000] genetic | ok | ETA 309.8min
[2628/5000] genetic | ok | ETA 309.5min
[2629/5000] genetic | ok | ETA 309.4min
[2630/5000] genetic | ok | ETA 309.2min
[2631/5000] genetic | ok | ETA 308.9min
[2632/5000] genetic | ok | ETA 308.7min
[2633/5000] genetic | ok | ETA 308.4min
[2634/5000] genetic | ok | ETA 308.2min
[2635/5000] genetic | ok | ETA 308.1min
[2636/5000] genetic | ok | ETA 307.8min
[2637/5000] genetic | ok | ETA 307.6min
[2638/5000] genetic | ok | ETA 307.3min
[2639/5000] genetic | ok | ETA 307.1min
[2640/5000] genetic | ok | ETA 306.9min
[2641/5000] genetic | ok | ETA 306.6min
[2642/5000] genetic | ok | ETA 306.4min
[2643/5000] genetic | ok | ETA 306.2min
[2644/5000] genetic | ok | ETA 305.9min
[2645/5000] genetic | ok | ETA 305.7min
[2646/5000] genetic | ok | ETA 305.6min
[2647/5000] genetic | ok | ETA 305.3min
[2648/5000] genetic | ok | ETA 305.1min
[2649/5000] genetic | ok | ETA 304.9min
[2650/5000] genetic | ok | ETA 304.7min
[2651/5000] genetic | ok | ETA 304.4min
[2652/5000] genetic | ok | ETA 304.2min
[2653/5000] genetic | ok | ETA 304.0min
[2654/5000] genetic | ok | ETA 303.7min
[2655/5000] genetic | ok | ETA 303.5min
[2656/5000] genetic | ok | ETA 303.3min
[2657/5000] genetic | ok | ETA 303.0min
[2658/5000] genetic | ok | ETA 302.8min
[2659/5000] genetic | ok | ETA 302.5min
[2660/5000] genetic | ok | ETA 302.3min
[2661/5000] genetic | ok | ETA 302.1min
[2662/5000] genetic | ok | ETA 301.9min
[2663/5000] genetic | ok | ETA 301.6min
[2664/5000] genetic | ok | ETA 301.5min
[2665/5000] genetic | ok | ETA 301.2min
[2666/5000] genetic | ok | ETA 301.0min
[2667/5000] genetic | ok | ETA 300.8min
[2668/5000] genetic | ok | ETA 300.6min
[2669/5000] genetic | ok | ETA 300.9min
[2670/5000] genetic | ok | ETA 300.9min
[2671/5000] genetic | ok | ETA 300.7min
[2672/5000] genetic | ok | ETA 300.4min
[2673/5000] genetic | ok | ETA 300.2min
[2674/5000] genetic | ok | ETA 300.0min
[2675/5000] genetic | ok | ETA 299.7min
[2676/5000] genetic | ok | ETA 299.5min
[2677/5000] genetic | ok | ETA 299.3min
[2678/5000] genetic | ok | ETA 299.1min
[2679/5000] genetic | ok | ETA 298.9min
[2680/5000] genetic | ok | ETA 299.4min
[2681/5000] genetic | ok | ETA 299.1min
[2682/5000] genetic | ok | ETA 299.1min
[2683/5000] genetic | ok | ETA 298.9min
[2684/5000] genetic | ok | ETA 298.7min
[2685/5000] genetic | ok | ETA 298.4min
[2686/5000] genetic | ok | ETA 298.2min
[2687/5000] genetic | ok | ETA 298.0min
[2688/5000] genetic | ok | ETA 297.9min
[2689/5000] genetic | ok | ETA 297.7min
[2690/5000] genetic | ok | ETA 297.6min
[2691/5000] genetic | ok | ETA 297.5min
[2692/5000] genetic | ok | ETA 297.2min
[2693/5000] genetic | ok | ETA 297.0min
[2694/5000] genetic | ok | ETA 296.8min
[2695/5000] genetic | ok | ETA 296.5min
[2696/5000] genetic | ok | ETA 296.3min
[2697/5000] genetic | ok | ETA 296.1min
[2698/5000] genetic | ok | ETA 295.9min
[2699/5000] genetic | ok | ETA 295.7min
[2700/5000] genetic | ok | ETA 295.5min
[2701/5000] genetic | ok | ETA 295.3min
[2702/5000] genetic | ok | ETA 295.1min
[2703/5000] genetic | ok | ETA 294.9min
[2704/5000] genetic | ok | ETA 294.7min
[2705/5000] genetic | ok | ETA 294.4min
[2706/5000] genetic | ok | ETA 294.2min
[2707/5000] genetic | ok | ETA 294.0min
[2708/5000] genetic | ok | ETA 293.9min
[2709/5000] genetic | ok | ETA 293.6min
[2710/5000] genetic | ok | ETA 293.4min
[2711/5000] genetic | ok | ETA 293.2min
[2712/5000] genetic | ok | ETA 293.0min
[2713/5000] genetic | ok | ETA 292.7min
[2714/5000] genetic | ok | ETA 292.5min
[2715/5000] genetic | ok | ETA 292.3min
[2716/5000] genetic | ok | ETA 292.1min
[2717/5000] genetic | ok | ETA 291.9min
[2718/5000] genetic | ok | ETA 291.6min
[2719/5000] genetic | ok | ETA 291.4min
[2720/5000] genetic | ok | ETA 291.2min
[2721/5000] genetic | ok | ETA 291.0min
[2722/5000] genetic | ok | ETA 290.8min
[2723/5000] genetic | ok | ETA 290.5min
[2724/5000] genetic | ok | ETA 290.3min
[2725/5000] genetic | ok | ETA 290.1min
[2726/5000] genetic | ok | ETA 289.9min
[2727/5000] genetic | ok | ETA 289.7min
[2728/5000] genetic | ok | ETA 289.5min
[2729/5000] genetic | ok | ETA 289.3min
[2730/5000] genetic | ok | ETA 289.1min
[2731/5000] genetic | ok | ETA 288.8min
[2732/5000] genetic | ok | ETA 288.8min
[2733/5000] genetic | ok | ETA 288.5min
[2734/5000] genetic | ok | ETA 288.3min
[2735/5000] genetic | ok | ETA 288.1min
[2736/5000] genetic | ok | ETA 287.9min
[2737/5000] genetic | ok | ETA 287.7min
[2738/5000] genetic | ok | ETA 287.4min
[2739/5000] genetic | ok | ETA 287.3min
[2740/5000] genetic | ok | ETA 287.1min
[2741/5000] genetic | ok | ETA 286.8min
[2742/5000] genetic | ok | ETA 286.6min
[2743/5000] genetic | ok | ETA 286.4min
[2744/5000] genetic | ok | ETA 286.2min
[2745/5000] genetic | ok | ETA 286.0min
[2746/5000] genetic | ok | ETA 285.8min
[2747/5000] genetic | ok | ETA 285.6min
[2748/5000] genetic | ok | ETA 285.4min
[2749/5000] genetic | ok | ETA 285.2min
[2750/5000] genetic | ok | ETA 285.0min
[2751/5000] genetic | ok | ETA 284.8min
[2752/5000] genetic | ok | ETA 284.6min
[2753/5000] genetic | ok | ETA 284.3min
[2754/5000] genetic | ok | ETA 284.1min
[2755/5000] genetic | ok | ETA 284.0min
[2756/5000] genetic | ok | ETA 283.8min
[2757/5000] genetic | ok | ETA 283.6min
[2758/5000] genetic | ok | ETA 283.3min
[2759/5000] genetic | ok | ETA 283.1min
[2760/5000] genetic | ok | ETA 282.9min
[2761/5000] genetic | ok | ETA 282.7min
[2762/5000] genetic | ok | ETA 282.6min
[2763/5000] genetic | ok | ETA 282.4min
[2764/5000] genetic | ok | ETA 282.2min
[2765/5000] genetic | ok | ETA 281.9min
[2766/5000] genetic | ok | ETA 281.7min
[2767/5000] genetic | ok | ETA 281.5min
[2768/5000] genetic | ok | ETA 281.3min
[2769/5000] genetic | ok | ETA 281.1min
[2770/5000] genetic | ok | ETA 280.8min
[2771/5000] genetic | ok | ETA 280.6min
[2772/5000] genetic | ok | ETA 280.4min
[2773/5000] genetic | ok | ETA 280.3min
[2774/5000] genetic | ok | ETA 280.1min
[2775/5000] genetic | ok | ETA 279.9min
[2776/5000] genetic | ok | ETA 279.7min
[2777/5000] genetic | ok | ETA 279.5min
[2778/5000] genetic | ok | ETA 279.3min
[2779/5000] genetic | ok | ETA 279.1min
[2780/5000] genetic | ok | ETA 278.9min
[2781/5000] genetic | ok | ETA 278.7min
[2782/5000] genetic | ok | ETA 278.4min
[2783/5000] genetic | ok | ETA 278.2min
[2784/5000] genetic | ok | ETA 278.1min
[2785/5000] genetic | ok | ETA 277.9min
[2786/5000] genetic | ok | ETA 277.7min
[2787/5000] genetic | ok | ETA 277.5min
[2788/5000] genetic | ok | ETA 277.3min
[2789/5000] genetic | ok | ETA 277.1min
[2790/5000] genetic | ok | ETA 276.9min
[2791/5000] genetic | ok | ETA 276.7min
[2792/5000] genetic | ok | ETA 276.6min
[2793/5000] genetic | ok | ETA 276.4min
[2794/5000] genetic | ok | ETA 276.2min
[2795/5000] genetic | ok | ETA 275.9min
[2796/5000] genetic | ok | ETA 275.7min
[2797/5000] genetic | ok | ETA 275.5min
[2798/5000] genetic | ok | ETA 275.3min
[2799/5000] genetic | ok | ETA 275.2min
[2800/5000] genetic | ok | ETA 275.0min
[2801/5000] genetic | ok | ETA 274.7min
[2802/5000] genetic | ok | ETA 274.5min
[2803/5000] genetic | ok | ETA 274.3min
[2804/5000] genetic | ok | ETA 274.2min
[2805/5000] genetic | ok | ETA 273.9min
[2806/5000] genetic | ok | ETA 274.1min
[2807/5000] genetic | ok | ETA 273.9min
[2808/5000] genetic | ok | ETA 273.7min
[2809/5000] genetic | ok | ETA 273.5min
[2810/5000] genetic | ok | ETA 273.4min
[2811/5000] genetic | unsolvable | ETA 273.2min
[2812/5000] genetic | ok | ETA 273.1min
[2813/5000] genetic | ok | ETA 272.9min
[2814/5000] genetic | ok | ETA 272.6min
[2815/5000] genetic | ok | ETA 272.5min
[2816/5000] genetic | ok | ETA 272.6min
[2817/5000] genetic | ok | ETA 272.4min
[2818/5000] genetic | ok | ETA 272.2min
[2819/5000] genetic | ok | ETA 272.0min
[2820/5000] genetic | ok | ETA 271.8min
[2821/5000] genetic | ok | ETA 271.6min
[2822/5000] genetic | ok | ETA 271.4min
[2823/5000] genetic | ok | ETA 271.2min
[2824/5000] genetic | ok | ETA 271.0min
[2825/5000] genetic | ok | ETA 270.7min
[2826/5000] genetic | ok | ETA 270.5min
[2827/5000] genetic | ok | ETA 270.3min
[2828/5000] genetic | ok | ETA 270.2min
[2829/5000] genetic | ok | ETA 270.0min
[2830/5000] genetic | ok | ETA 269.8min
[2831/5000] genetic | ok | ETA 269.6min
[2832/5000] genetic | ok | ETA 269.6min
[2833/5000] genetic | ok | ETA 269.5min
[2834/5000] genetic | ok | ETA 269.3min
[2835/5000] genetic | ok | ETA 269.1min
[2836/5000] genetic | ok | ETA 268.9min
[2837/5000] genetic | ok | ETA 268.7min
[2838/5000] genetic | ok | ETA 268.5min
[2839/5000] genetic | ok | ETA 268.3min
[2840/5000] genetic | ok | ETA 268.0min
[2841/5000] genetic | ok | ETA 267.8min
[2842/5000] genetic | ok | ETA 267.6min
[2843/5000] genetic | ok | ETA 267.4min
[2844/5000] genetic | ok | ETA 267.3min
[2845/5000] genetic | ok | ETA 267.1min
[2846/5000] genetic | ok | ETA 266.9min
[2847/5000] genetic | ok | ETA 266.7min
[2848/5000] genetic | ok | ETA 266.5min
[2849/5000] genetic | ok | ETA 266.4min
[2850/5000] genetic | ok | ETA 266.2min
[2851/5000] genetic | ok | ETA 266.0min
[2852/5000] genetic | ok | ETA 265.9min
[2853/5000] genetic | ok | ETA 265.7min
[2854/5000] genetic | ok | ETA 265.5min
[2855/5000] genetic | ok | ETA 265.3min
[2856/5000] genetic | unsolvable | ETA 265.1min
[2857/5000] genetic | ok | ETA 264.9min
[2858/5000] genetic | ok | ETA 265.0min
[2859/5000] genetic | ok | ETA 264.8min
[2860/5000] genetic | unsolvable | ETA 264.6min
[2861/5000] genetic | ok | ETA 264.4min
[2862/5000] genetic | ok | ETA 264.2min
[2863/5000] genetic | ok | ETA 264.1min
[2864/5000] genetic | ok | ETA 263.9min
[2865/5000] genetic | ok | ETA 263.7min
[2866/5000] genetic | ok | ETA 263.6min
[2867/5000] genetic | ok | ETA 263.4min
[2868/5000] genetic | ok | ETA 263.2min
[2869/5000] genetic | ok | ETA 263.0min
[2870/5000] genetic | ok | ETA 262.8min
[2871/5000] genetic | ok | ETA 262.6min
[2872/5000] genetic | ok | ETA 262.4min
[2873/5000] genetic | ok | ETA 262.2min
[2874/5000] genetic | ok | ETA 262.0min
[2875/5000] genetic | unsolvable | ETA 261.8min
[2876/5000] genetic | ok | ETA 261.7min
[2877/5000] genetic | ok | ETA 261.6min
[2878/5000] genetic | ok | ETA 261.4min
[2879/5000] genetic | ok | ETA 261.4min
[2880/5000] genetic | ok | ETA 261.2min
[2881/5000] genetic | ok | ETA 261.0min
[2882/5000] genetic | ok | ETA 261.2min
[2883/5000] genetic | ok | ETA 261.2min
[2884/5000] genetic | ok | ETA 261.0min
[2885/5000] genetic | ok | ETA 260.8min
[2886/5000] genetic | ok | ETA 260.6min
[2887/5000] genetic | ok | ETA 260.6min
[2888/5000] genetic | ok | ETA 260.4min
[2889/5000] genetic | ok | ETA 260.2min
[2890/5000] genetic | ok | ETA 260.2min
[2891/5000] genetic | ok | ETA 260.0min
[2892/5000] genetic | ok | ETA 259.8min
[2893/5000] genetic | ok | ETA 259.6min
[2894/5000] genetic | ok | ETA 259.4min
[2895/5000] genetic | ok | ETA 259.2min
[2896/5000] genetic | ok | ETA 259.0min
[2897/5000] genetic | ok | ETA 258.8min
[2898/5000] genetic | ok | ETA 258.6min
[2899/5000] genetic | ok | ETA 258.4min
[2900/5000] genetic | ok | ETA 258.2min
[2901/5000] genetic | ok | ETA 258.3min
[2902/5000] genetic | ok | ETA 258.1min
[2903/5000] genetic | ok | ETA 257.9min
[2904/5000] genetic | ok | ETA 257.7min
[2905/5000] genetic | ok | ETA 257.5min
[2906/5000] genetic | ok | ETA 257.3min
[2907/5000] genetic | ok | ETA 257.1min
[2908/5000] genetic | ok | ETA 257.0min
[2909/5000] genetic | ok | ETA 256.8min
[2910/5000] genetic | ok | ETA 256.6min
[2911/5000] genetic | ok | ETA 256.4min
[2912/5000] genetic | ok | ETA 256.2min
[2913/5000] genetic | ok | ETA 256.0min
[2914/5000] genetic | ok | ETA 255.9min
[2915/5000] genetic | ok | ETA 255.7min
[2916/5000] genetic | unsolvable | ETA 255.5min
[2917/5000] genetic | ok | ETA 255.3min
[2918/5000] genetic | ok | ETA 255.1min
[2919/5000] genetic | ok | ETA 254.9min
[2920/5000] genetic | ok | ETA 254.7min
[2921/5000] genetic | ok | ETA 254.5min
[2922/5000] genetic | ok | ETA 254.3min
[2923/5000] genetic | ok | ETA 254.1min
[2924/5000] genetic | ok | ETA 253.9min
[2925/5000] genetic | ok | ETA 253.7min
[2926/5000] genetic | unsolvable | ETA 253.5min
[2927/5000] genetic | ok | ETA 253.3min
[2928/5000] genetic | ok | ETA 253.1min
[2929/5000] genetic | ok | ETA 252.9min
[2930/5000] genetic | ok | ETA 252.7min
[2931/5000] genetic | ok | ETA 252.5min
[2932/5000] genetic | ok | ETA 252.3min
[2933/5000] genetic | ok | ETA 252.1min
[2934/5000] genetic | ok | ETA 251.9min
[2935/5000] genetic | ok | ETA 251.7min
[2936/5000] genetic | ok | ETA 252.0min
[2937/5000] genetic | ok | ETA 251.8min
[2938/5000] genetic | ok | ETA 251.7min
[2939/5000] genetic | ok | ETA 251.5min
[2940/5000] genetic | ok | ETA 251.3min
[2941/5000] genetic | ok | ETA 251.1min
[2942/5000] genetic | ok | ETA 250.9min
[2943/5000] genetic | ok | ETA 250.7min
[2944/5000] genetic | ok | ETA 250.5min
[2945/5000] genetic | ok | ETA 250.3min
[2946/5000] genetic | ok | ETA 250.1min
[2947/5000] genetic | ok | ETA 250.1min
